Scores for the first eight non-phylogenetic PCÕs for all species (n = 2028) in our data. ,,,,,,,,,,,,
,,,,,,,,,,,,
TipLabel,Genus,Family,Order,Subgroup,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
Thalassornis_leuconotus,Thalassornis,Anatidae,ANSERIFORMES,ANSERIFORMES,0.110815464,0.109801653,-0.053459007,-0.12527774,0.12925165,0.017135248,0.030860883,0.014160661
Thalurania_colombica,Thalurania,Trochilidae,APODIFORMES,TROCHILIFORMES,-0.307148991,-0.122341836,0.038222487,0.01059751,0.012363057,0.008793003,0.002026198,0.008857601
Thamnistes_anabatinus,Thamnistes,Thamnophilidae,PASSERIFORMES,Thamnophilidae,0.017653531,0.022221737,0.02511786,-0.01297788,0.002658624,-0.023853065,-0.008832367,-0.012877734
Thamnomanes_saturninus,Thamnomanes,Thamnophilidae,PASSERIFORMES,Thamnophilidae,-0.058631103,-0.053346646,0.03408766,0.001750755,-0.01723076,-0.015144129,0.00301054,-0.003654633
Thamnophilus_doliatus,Thamnophilus,Thamnophilidae,PASSERIFORMES,Thamnophilidae,-0.026103402,-0.013993675,-0.000971605,-0.0126513,-0.000615391,-0.008197903,-0.00493786,-0.010168477
Thamnornis_chloropetoides,Thamnornis,Sylviidae,PASSERIFORMES,Sylvioidea,-0.181621894,0.020178694,-0.024725266,0.008450494,-0.022831668,-0.009595287,0.000379984,-0.00097878
Thaumastura_cora,Thaumastura,Trochilidae,APODIFORMES,TROCHILIFORMES,-0.289574418,0.024764902,-0.003507034,-0.003829544,0.024902081,0.001175202,-0.004213675,0.008063351
Thaumatibis_gigantea,Thaumatibis,Threskiornithidae,PELECANIFORMES,PELECANIFORMES,-0.332788116,-0.132336808,0.005430083,0.057042145,0.024182903,0.00086674,0.013496414,0.012215618
Theristicus_caerulescens,Theristicus,Threskiornithidae,PELECANIFORMES,PELECANIFORMES,-0.299653239,-0.125430942,-0.006628147,0.066176718,0.021280666,0.010146375,0.011584861,0.011757322
Thescelocichla_leucopleura,Thescelocichla,Pycnonotidae,PASSERIFORMES,Sylvioidea,-0.060890358,-0.018945594,0.011788928,0.008784655,-0.020258239,-0.01200096,0.005622261,-0.002531534
Thinocorus_rumicivorus,Thinocorus,Thinocoridae,CHARADRIIFORMES,CHARADRIIFORMES,0.121165956,-0.073418833,0.038301057,-0.024150437,-0.029978802,0.010931978,0.014923322,-0.011900141
Thinornis_rubricollis,Thinornis,Charadriidae,CHARADRIIFORMES,CHARADRIIFORMES,-0.15675531,-0.117469893,0.030977047,-0.013842336,-0.008796687,0.008493015,0.013269728,-0.00477764
Thlypopsis_ruficeps,Thlypopsis,Thraupidae,PASSERIFORMES,Passeroidea,-0.020055787,-0.0734236,0.046077635,0.014499232,-0.007633098,0.008463862,-6.40E-05,-0.00682662
Thraupis_palmarum,Thraupis,Thraupidae,PASSERIFORMES,Passeroidea,0.099973568,0.030394393,0.038713996,0.014327423,-0.023451597,0.002894953,-0.003801095,0.003867219
Threnetes_niger,Threnetes,Trochilidae,APODIFORMES,TROCHILIFORMES,-0.306257641,0.058643392,-0.070479468,0.022544128,0.018030699,0.015891338,-0.008278794,0.011891303
Threskiornis_aethiopicus,Threskiornis,Threskiornithidae,PELECANIFORMES,PELECANIFORMES,-0.318079801,-0.167889188,-0.044780066,0.081414232,0.036610197,0.004085243,0.000779779,0.012997681
Thripadectes_melanorhynchus,Thripadectes,Furnariidae,PASSERIFORMES,Furnariidae,-0.073685034,0.040716937,-0.003708021,0.005581335,-0.035727198,-0.006798719,-0.000722009,-0.010183084
Thripias_namaquus,Thripias,Picidae,PICIFORMES,PICIFORMES,-0.160888382,-0.016576682,0.039101095,-0.020583139,-0.028341675,-0.013895934,-0.002697038,-0.003656367
Thripophaga_macroura,Thripophaga,Furnariidae,PASSERIFORMES,Furnariidae,-0.104835354,0.034845105,-0.016322202,-0.002633154,-0.008604261,0.005613279,-0.001861057,-0.00019259
Thryomanes_bewickii,Thryomanes,Troglodytidae,PASSERIFORMES,Muscicapoidea,-0.123835081,0.074460308,-0.034928585,0.030956282,-0.017263319,0.00334323,0.006160188,-0.008296376
Thryorchilus_browni,Thryorchilus,Troglodytidae,PASSERIFORMES,Muscicapoidea,-0.141222024,-0.043217914,0.002178204,0.021530466,-0.002598229,0.009052133,0.004054577,-0.005578939
Thryothorus_atrogularis,Thryothorus,Troglodytidae,PASSERIFORMES,Muscicapoidea,-0.074039491,0.086204425,-0.019323068,0.013334776,-0.024483165,0.017789539,0.000898041,-0.007359228
Tiaris_obscurus,Tiaris,Emberizidae,PASSERIFORMES,Passeroidea,0.174908756,-0.202393384,0.076720986,-0.004043293,-0.006542945,0.030975662,-0.015538935,-0.005950391
Tichodroma_muraria,Tichodroma,Sittidae,PASSERIFORMES,Muscicapoidea,-0.263002149,0.013375963,0.006194823,0.012486728,8.15E-05,-0.006863237,-0.002108886,0.004884718
Tickellia_hodgsoni,Tickellia,Sylviidae,PASSERIFORMES,Sylvioidea,-0.060145143,0.079835638,0.048348666,-0.008183927,0.066493417,0.007759189,-0.018098818,-0.003832808
Tigriornis_leucolopha,Tigriornis,Ardeidae,PELECANIFORMES,PELECANIFORMES,-0.296127056,0.068821863,-0.038100918,-0.02555546,0.000254028,-0.001690674,-0.010868455,0.010840067
Tigrisoma_lineatum,Tigrisoma,Ardeidae,PELECANIFORMES,PELECANIFORMES,-0.257353605,0.146911071,-0.076072326,-0.025907745,0.002399843,0.002013746,-0.016492104,0.010778645
Tijuca_atra,Tijuca,Cotingidae,PASSERIFORMES,Cotingidae,0.062524126,0.020338571,0.045306876,0.019737877,-0.007454469,-0.019830884,0.002886029,0.002584199
Tilmatura_dupontii,Tilmatura,Trochilidae,APODIFORMES,TROCHILIFORMES,-0.28899289,-0.025593296,0.008553963,-0.004026195,0.020983348,0.006872814,-0.000929206,0.009059727
Timalia_pileata,Timalia,Timaliidae,PASSERIFORMES,Sylvioidea,-0.01323601,-0.068000901,-0.041746592,0.026518332,-0.021668981,0.016830184,-0.003597872,-0.006916944
Timeliopsis_fulvigula,Timeliopsis,Meliphagidae,PASSERIFORMES,Meliphagoidea,-0.103879213,-0.04715742,0.005987696,0.011004737,-0.034591756,0.016089342,-0.003313917,0.000873705
Tinamotis_pentlandii,Tinamotis,Tinamidae,TINAMIFORMES,TINAMIFORMES,-0.117307593,0.158935136,-0.034112066,-0.006425647,0.018448223,0.008739152,-4.48E-05,-0.012868659
Tinamus_guttatus,Tinamus,Tinamidae,TINAMIFORMES,TINAMIFORMES,-0.037557014,0.197542536,-0.043237728,0.014522119,0.007602838,0.028395366,0.005224112,-0.013623832
Tityra_semifasciata,Tityra,Cotingidae,PASSERIFORMES,Tyrannidae,0.103334402,-0.063330716,0.02109554,0.00057173,-0.027307022,-0.024867098,0.001522293,-0.006279304
Tmetothylacus_tenellus,Tmetothylacus,Motacillidae,PASSERIFORMES,Passeroidea,-0.039920075,0.087381516,0.023036156,0.013327515,-0.021156392,-0.011908815,0.004166282,-0.005384952
Tockus_alboterminatus,Tockus,Bucerotidae,BUCEROTIFORMES,BUCEROTIFORMES,-0.070473848,-0.062793519,-0.113643794,0.039876637,0.009191887,0.031192406,-0.038385236,-0.001915919
Todiramphus_leucopygius,Todiramphus,Alcedinidae,CORACIIFORMES,CORACIIFORMES,-0.061964132,0.048094841,0.045112307,-0.037627436,-0.019344774,-0.006643851,-0.009092825,0.005968211
Todirostrum_maculatum,Todirostrum,Tyrannidae,PASSERIFORMES,Tyrannidae,-0.076697614,0.012911552,0.069655889,-0.009792061,0.057673843,0.008468794,-0.008356667,1.36E-05
Todus_todus,Todus,Todidae,CORACIIFORMES,CORACIIFORMES,-0.127210847,0.103391531,0.034717422,-0.018170185,0.058301587,0.010644307,-0.005354378,-0.004159693
Tolmomyias_sulphurescens,Tolmomyias,Tyrannidae,PASSERIFORMES,Tyrannidae,0.151242554,0.243592469,0.053592922,0.002172186,0.017912454,0.010018671,-0.005014533,-0.004131853
Topaza_pella,Topaza,Trochilidae,APODIFORMES,TROCHILIFORMES,-0.297082692,0.017804367,-0.036551985,0.000315739,0.015944656,-0.003100449,0.004419271,0.00772054
Torgos_tracheliotos,Torgos,Accipitridae,ACCIPITRIFORMES,ACCIPITRIFORMES,0.178236608,-0.077113784,-0.126136004,0.032146467,0.036167819,-0.065831061,-0.029235845,-0.04786508
Torreornis_inexpectata,Torreornis,Emberizidae,PASSERIFORMES,Passeroidea,0.089600567,-0.039727066,0.009331918,0.015313183,-0.024226512,0.048107235,0.004316611,-0.014347917
Touit_surdus,Touit,Psittacidae,PSITTACIFORMES,PSITTACIFORMES,0.233041699,-0.154367506,-0.015340389,-0.031062384,0.043049128,-0.030404282,-0.012205461,0.007875342
Toxorhamphus_novaeguineae,Toxorhamphus,Melanocharitidae,PASSERIFORMES,Corvoidea,-0.21586506,-0.062436622,0.016490847,0.047748218,0.020961755,0.001255316,0.000292115,0.011503518
Toxostoma_crissale,Toxostoma,Mimidae,PASSERIFORMES,Muscicapoidea,-0.220773778,-0.047031352,-0.011642596,0.062663496,0.059879229,0.024522622,-0.003539671,-0.000216819
Trachyphonus_vaillantii,Trachyphonus,Ramphastidae,PICIFORMES,PICIFORMES,0.08991417,0.015736841,-0.020890987,0.013092756,-0.041184898,0.004041415,-0.005222838,-0.00914482
Tragopan_melanocephalus,Tragopan,Phasianidae,GALLIFORMES,GALLIFORMES,0.177264358,0.19620142,-0.092011628,0.000837569,0.008943378,0.055576879,0.006349236,0.004930521
Tregellasia_capito,Tregellasia,Petroicidae,PASSERIFORMES,Petroicidae,0.142952886,0.065785508,0.09401852,-0.041341126,0.028112405,-0.02044666,-0.010001676,-0.001263012
Treron_calvus,Treron,Columbidae,COLUMBIFORMES,COLUMBIFORMES,0.07665471,-0.044039205,0.03811945,-0.019535991,0.044411885,-0.054527817,-0.005170457,-0.011991401
Trichastoma_rostratum,Trichastoma,Timaliidae,PASSERIFORMES,Sylvioidea,-0.13142259,0.026916148,0.007659181,0.014778576,-0.011284662,-0.016067578,0.002345684,-0.002827661
Trichixos_pyrropygus,Trichixos,Muscicapidae,PASSERIFORMES,Muscicapoidea,-0.039767515,-0.046489541,0.005822766,0.013414438,-0.015528513,-0.007712055,0.007038201,-0.012290823
Trichodere_cockerelli,Trichodere,Meliphagidae,PASSERIFORMES,Meliphagoidea,-0.112142286,0.056921587,-0.024732773,0.019881443,-0.008951501,0.006018559,0.001596976,0.005920535
Trichoglossus_ornatus,Trichoglossus,Psittacidae,PSITTACIFORMES,PSITTACIFORMES,0.245013967,-0.160700619,-0.109761868,0.018647491,0.033511433,-0.014134497,0.009867636,0.027670494
Tricholaema_hirsuta,Tricholaema,Ramphastidae,PICIFORMES,PICIFORMES,0.114119412,0.022873677,0.017705074,0.001362151,-0.032124761,-0.007394731,0.0042166,0.002047147
Tricholestes_criniger,Tricholestes,Pycnonotidae,PASSERIFORMES,Sylvioidea,-0.081498346,0.004124241,0.003281979,0.026815733,-0.012000581,-0.026484551,0.012460854,-0.013077164
Trichothraupis_melanops,Trichothraupis,Thraupidae,PASSERIFORMES,Passeroidea,0.031961204,-0.032344166,0.054521417,-0.001867707,-0.019847066,-0.011961881,-0.002278385,-0.006316671
Triclaria_malachitacea,Triclaria,Psittacidae,PSITTACIFORMES,PSITTACIFORMES,0.286668044,-0.130410724,-0.079451133,0.015008646,0.030739575,0.011182519,-0.00207069,0.020176008
Trigonoceps_occipitalis,Trigonoceps,Accipitridae,ACCIPITRIFORMES,ACCIPITRIFORMES,0.197589838,0.064414541,-0.144780874,0.010175667,0.028488132,-0.013300527,0.002607227,-0.018866913
Tringa_ochropus,Tringa,Scolopacidae,CHARADRIIFORMES,CHARADRIIFORMES,-0.32995048,-0.040329285,0.015476935,-0.00515891,-0.000219831,0.000103373,0.000704569,0.006333503
Trochilus_polytmus,Trochilus,Trochilidae,APODIFORMES,TROCHILIFORMES,-0.256963593,-0.04449868,0.04077919,0.011300395,0.014602881,-0.004110312,0.004679365,0.007268823
Trochocercus_nitens,Trochocercus,Monarchidae,PASSERIFORMES,Corvoidea,0.067582698,0.202715826,0.036600924,-0.016651637,0.03104439,-0.015806618,-0.014354994,0.020577276
Troglodytes_troglodytes,Troglodytes,Troglodytidae,PASSERIFORMES,Muscicapoidea,-0.164737613,0.019646205,-0.005890097,0.004585052,-0.020383171,0.009136442,0.00050636,-0.001324973
Trogon_viridis,Trogon,Trogonidae,TROGONIFORMES,TROGONIFORMES,0.27984855,0.053440922,-0.00015504,0.030356146,-0.038493023,-0.004526417,-0.00244893,-0.009142086
Tropicranus_albocristatus,Tropicranus,Bucerotidae,BUCEROTIFORMES,BUCEROTIFORMES,-0.01907032,0.022242787,-0.153342872,0.013329228,-0.023853505,0.036283341,-0.017367178,0.023364555
Trugon_terrestris,Trugon,Columbidae,COLUMBIFORMES,COLUMBIFORMES,-0.063014926,0.106847949,-0.098146136,-0.026652077,0.014076329,-0.024138248,-0.029905436,-0.00076396
Tryngites_subruficollis,Tryngites,Scolopacidae,CHARADRIIFORMES,CHARADRIIFORMES,-0.26745634,-0.050349158,0.032748956,-0.010409957,0.015054065,0.004168341,0.011106784,-0.000269606
Tumbezia_salvini,Tumbezia,Tyrannidae,PASSERIFORMES,Tyrannidae,0.031334548,0.047894488,0.054322282,-0.018905248,0.019150734,-0.009462313,-0.012821529,-0.001173553
Turacoena_manadensis,Turacoena,Columbidae,COLUMBIFORMES,COLUMBIFORMES,-0.106533441,0.010796128,0.01132191,0.028201222,0.048862978,-0.028567686,0.006561369,-0.008539303
Turdinus_macrodactylus,Turdinus,Timaliidae,PASSERIFORMES,Sylvioidea,-0.073485008,0.081437275,-0.020202754,-0.024217597,-0.001514242,-0.017246463,-0.005975936,-0.003888936
Turdoides_hindei,Turdoides,Timaliidae,PASSERIFORMES,Sylvioidea,-0.024445194,0.128940171,-0.061313782,0.005537648,-0.015186791,0.022123856,-0.005236205,-0.004447577
Turdus_pallidus,Turdus,Turdidae,PASSERIFORMES,Muscicapoidea,-0.07001171,0.048352381,-0.025891144,0.007667772,-0.002475433,-0.004039923,0.004222904,-0.001651343
Turnix_sylvaticus,Turnix,Turnicidae,CHARADRIIFORMES,CHARADRIIFORMES,-0.099811564,0.073079928,-0.044184787,-0.011147852,-0.001036514,-0.014165414,-0.011841375,0.005981381
Turtur_abyssinicus,Turtur,Columbidae,COLUMBIFORMES,COLUMBIFORMES,-0.148035513,0.007313467,0.001644926,0.010889788,0.01870188,-0.008025021,0.001989319,-0.008298012
Tylas_eduardi,Tylas,Vangidae,PASSERIFORMES,Corvoidea,-0.041089255,0.008605121,0.004111965,0.013933555,-0.011174171,-0.010214024,-0.006120785,-0.001206178
Tympanuchus_phasianellus,Tympanuchus,Phasianidae,GALLIFORMES,GALLIFORMES,0.175913262,-0.220978669,0.009181079,-0.013448406,0.008036909,-0.001905182,-0.009512329,-0.008981718
Tyranneutes_stolzmanni,Tyranneutes,Pipridae,PASSERIFORMES,Cotingidae,0.070765351,-0.054339709,0.116191809,0.020410139,0.008167377,-0.030120346,-0.002588838,-0.005247562
Tyrannopsis_sulphurea,Tyrannopsis,Tyrannidae,PASSERIFORMES,Tyrannidae,0.112128941,0.167542413,0.049116727,0.021369349,0.000575175,-0.002257887,0.002557382,-0.00382652
Tyrannulus_elatus,Tyrannulus,Tyrannidae,PASSERIFORMES,Tyrannidae,0.1597567,0.074117973,0.009261202,-0.025639025,-0.027030375,0.002761318,-0.006057762,-0.00252659
Tyrannus_melancholicus,Tyrannus,Tyrannidae,PASSERIFORMES,Tyrannidae,0.080870517,-0.01346919,0.07333394,0.004575073,-0.007205108,-0.01546459,-0.004424189,0.001555979
Tyto_alba,Tyto,Tytonidae,STRIGIFORMES,STRIGIFORMES,0.149903913,0.065123972,-0.151880206,0.049569483,0.009605576,0.005397302,0.013291253,-0.004147199
Upucerthia_serrana,Upucerthia,Furnariidae,PASSERIFORMES,Furnariidae,-0.199852262,-0.061616822,-0.014534666,0.037731521,0.031386196,0.01719015,-0.003598492,0.001339831
Upupa_epops,Upupa,Upupidae,BUCEROTIFORMES,BUCEROTIFORMES,-0.317330749,-0.071605617,-0.009819276,0.031810506,0.010379576,0.014608285,-0.00388495,0.007987307
Uraeginthus_bengalus,Uraeginthus,Estrildidae,PASSERIFORMES,Passeroidea,0.157771352,-0.200685934,0.063961076,-0.011834308,-0.01654912,0.009318034,0.000900933,0.022191719
Uragus_sibiricus,Uragus,Fringillidae,PASSERIFORMES,Passeroidea,0.319919814,-0.082966269,0.052652277,-0.010488072,0.016936661,0.039161438,-0.009989256,-0.014064312
Uratelornis_chimaera,Uratelornis,Brachypteraciidae,CORACIIFORMES,CORACIIFORMES,-0.061885899,-0.017579198,0.025760364,-0.000930608,0.002121755,0.015658671,-0.001151505,0.001485678
Uria_aalge,Uria,Alcidae,CHARADRIIFORMES,CHARADRIIFORMES,-0.185564695,0.172330942,-0.097310668,-0.040487587,-0.008427639,-0.026581689,-0.008906231,0.011390654
Urochroa_bougueri,Urochroa,Trochilidae,APODIFORMES,TROCHILIFORMES,-0.336221244,-0.05300926,0.021008357,-0.005221921,0.004416077,0.000643464,0.000767823,0.007888515
Urocissa_caerulea,Urocissa,Corvidae,PASSERIFORMES,Corvoidea,0.034226264,0.18527315,-0.102151737,-0.041067151,-0.017308881,0.016790066,-0.00822746,0.009895513
Urocolius_macrourus,Urocolius,Coliidae,COLIIFORMES,COLIIFORMES,0.223934641,-0.158926432,0.028015689,0.013421765,-0.012863685,-0.026198811,0.006857073,-0.004014903
Urocynchramus_pylzowi,Urocynchramus,Urocynchramidae,PASSERIFORMES,Passeroidea,0.104070785,-0.118684598,0.105114377,0.013385522,-0.034783124,0.003646149,-0.010181217,0.002070462
Urolais_epichlorus,Urolais,Cisticolidae,PASSERIFORMES,Sylvioidea,-0.080683537,0.04317073,0.036857474,0.006558399,0.004093525,-0.0074021,-0.0019626,0.001127367
Urolestes_melanoleucus,Urolestes,Laniidae,PASSERIFORMES,Corvoidea,0.133232348,0.106800668,-0.092447215,-0.034150024,-0.043892261,0.012129027,-0.013147351,-0.010190174
Uropelia_campestris,Uropelia,Columbidae,COLUMBIFORMES,COLUMBIFORMES,-0.113178869,0.090959775,-0.038462507,-0.00305203,0.023801727,-0.006712832,-0.014317772,-0.021564131
Uropsila_leucogastra,Uropsila,Troglodytidae,PASSERIFORMES,Muscicapoidea,-0.118790106,-0.067584995,0.022483532,0.035364382,-0.005131234,0.00168247,0.008132121,-0.003808288
Urosphena_squameiceps,Urosphena,Sylviidae,PASSERIFORMES,Sylvioidea,-0.114888419,0.118979738,0.01160317,-0.003474247,-0.017038651,-0.013419519,0.000277441,-0.003809156
Urosticte_benjamini,Urosticte,Trochilidae,APODIFORMES,TROCHILIFORMES,-0.32663026,-0.025021817,0.018920028,-0.024419911,0.005607118,0.000663976,0.000409044,0.007529016
Urothraupis_stolzmanni,Urothraupis,Emberizidae,PASSERIFORMES,Passeroidea,0.000375143,-0.002390693,-0.006871408,-0.00395501,-0.021700508,0.0151707,0.003476791,-0.004899709
Urotriorchis_macrourus,Urotriorchis,Accipitridae,ACCIPITRIFORMES,ACCIPITRIFORMES,0.312992852,-0.133799823,-0.096038937,-0.004299113,-0.005244906,-0.020775474,0.024222751,-0.000328857
Vanellus_vanellus,Vanellus,Charadriidae,CHARADRIIFORMES,CHARADRIIFORMES,-0.153366114,-0.03529754,0.018166541,-0.018776666,0.004716854,-0.008039337,0.006988296,-0.003488103
Vanga_curvirostris,Vanga,Vangidae,PASSERIFORMES,Corvoidea,-0.046770297,-0.001146207,-0.048604936,-0.011474552,-0.014775355,-0.031966899,-0.00889843,-0.020315783
Veniliornis_lignarius,Veniliornis,Picidae,PICIFORMES,PICIFORMES,-0.149179296,0.030356358,0.034399052,-0.009771498,-0.021508512,-0.013551854,-0.004385357,0.000808059
Vermivora_chrysoptera,Vermivora,Parulidae,PASSERIFORMES,Passeroidea,-0.106849938,-0.129252723,0.0729856,0.009858139,-0.030709897,0.012255498,0.007545793,0.004976561
Vestiaria_coccinea,Vestiaria,Fringillidae,PASSERIFORMES,Passeroidea,-0.208640076,-0.190281455,-0.040656401,0.154925817,0.059276597,0.012902568,-0.007785974,-0.002834135
Vidua_chalybeata,Vidua,Viduidae,PASSERIFORMES,Passeroidea,0.261995017,-0.260695069,0.03064757,-0.033192296,-0.054387767,0.004067186,8.76E-05,0.017555773
Vini_kuhlii,Vini,Psittacidae,PSITTACIFORMES,PSITTACIFORMES,0.218780446,-0.137235679,-0.062014118,0.048318805,0.022401729,0.020401988,0.012328817,0.013157958
Vireo_brevipennis,Vireo,Vireonidae,PASSERIFORMES,Corvoidea,0.046554962,0.178886539,0.020047295,0.013203399,-0.020809758,-0.022696143,-0.004388689,-0.004667952
Vireolanius_leucotis,Vireolanius,Vireonidae,PASSERIFORMES,Corvoidea,0.029023574,-0.068358094,0.029642782,0.013217346,-0.021619222,-0.022661564,0.007374002,-0.01151591
Volatinia_jacarina,Volatinia,Emberizidae,PASSERIFORMES,Passeroidea,0.122282713,-0.09986213,0.022906067,-0.015810017,-0.053088481,0.027121396,-0.001706238,0.009286935
Vultur_gryphus,Vultur,Cathartidae,ACCIPITRIFORMES,ACCIPITRIFORMES,0.137805682,0.065120779,-0.12533568,-0.036175899,0.102979436,-0.010594862,-0.00896736,0.024728295
Willisornis_poecilinotus,Willisornis,Thamnophilidae,PASSERIFORMES,Thamnophilidae,-0.048552468,0.088363443,0.03712774,-0.003509067,-0.008139472,-0.015576873,0.001425626,-0.003038719
Wilsonia_citrina,Wilsonia,Parulidae,PASSERIFORMES,Passeroidea,-0.037366379,0.075284682,0.036120154,0.009291852,-0.005706825,-0.007878755,-0.004382691,0.000126636
Woodfordia_superciliosa,Woodfordia,Zosteropidae,PASSERIFORMES,Sylvioidea,-0.125760364,-0.016567897,0.028799058,0.020654786,0.006327204,-0.005755303,-0.003052924,-0.00404007
Xanthocephalus_xanthocephalus,Xanthocephalus,Icteridae,PASSERIFORMES,Passeroidea,0.042637947,-0.13361861,0.054727392,-0.017119578,-0.049168837,0.022964647,0.008481216,-0.00528501
Xanthomyza_phrygia,Xanthomyza,Meliphagidae,PASSERIFORMES,Meliphagoidea,-0.024858513,0.141953188,-0.047314132,0.015938276,-0.001431738,0.005435189,-0.002381117,0.006423859
Xanthopsar_flavus,Xanthopsar,Icteridae,PASSERIFORMES,Passeroidea,-0.14722863,-0.09224331,0.037964657,0.002580794,-0.031240744,0.021031492,0.008193406,0.004685649
Xanthotis_provocator,Xanthotis,Meliphagidae,PASSERIFORMES,Meliphagoidea,-0.14420427,-0.136659572,0.031436487,0.030389451,-0.005648492,-0.008193306,0.004416555,0.005224694
Xema_sabini,Xema,Laridae,CHARADRIIFORMES,CHARADRIIFORMES,-0.116768548,0.045706894,-0.073373793,-0.018659976,0.014912754,-0.017195229,-0.014018423,0.003198104
Xenicus_gilviventris,Xenicus,Acanthisittidae,PASSERIFORMES,Acanthisitti,-0.071027721,-0.056383859,0.054573407,-0.001455326,0.004235324,0.007540375,-0.004479593,-0.00069916
Xenocopsychus_ansorgei,Xenocopsychus,Muscicapidae,PASSERIFORMES,Muscicapoidea,-0.085706419,0.037628955,0.001832155,0.007599007,0.001055034,-0.012467053,0.003212665,-0.005009129
Xenodacnis_parina,Xenodacnis,Thraupidae,PASSERIFORMES,Passeroidea,0.07262323,-0.088161854,0.048121117,-0.035243888,-0.014688863,0.010884037,-0.00869861,-0.009599267
Xenoligea_montana,Xenoligea,Parulidae,PASSERIFORMES,Passeroidea,-0.022112024,-0.044205402,0.035395201,0.003891039,-0.020322299,0.002510875,0.005122575,-0.00551262
Xenopipo_atronitens,Xenopipo,Pipridae,PASSERIFORMES,Cotingidae,0.13473009,-0.15712364,0.125049921,0.026386455,-0.015637558,-0.01715973,0.011922286,-0.008063893
Xenopirostris_xenopirostris,Xenopirostris,Vangidae,PASSERIFORMES,Corvoidea,0.040835513,-0.012605844,-0.062883851,-0.055719767,-0.064414294,-0.031558213,-0.020600862,-0.015087813
